edit_history_tweet_ids,id,text,label
['1597655946347487232'],1597655946347487232,"Prefeito chicleteiro vai gastar R$ 350 mil com Bell Marques para show no aniversário de Cabedelo

https://t.co/Gbyvml5Exv https://t.co/PgnhGeLvsv",0
['1597655838352605185'],1597655838352605185,Prefeito de Caruaru garante edital ainda este ano de concurso público para diversas áreas; saiba mais https://t.co/xr9FSghaVc,0
['1597655345085972480'],1597655345085972480,"TRÊS TIROS CERTEIROS NO APARELHO
https://t.co/jZStTdwPSk",0
['1597655092626624512'],1597655092626624512,Alô @realpfigueiredo dá só uma olhadinha aqui no teu amigo bandido prefeito.👇 https://t.co/ez4Gpdg273,-1
['1597654981011611648'],1597654981011611648,"@RitaQue73891735 @AGazetaES @lsgoncalves Sinal q vc realmente não sabe de nada sobre vitória, Luciano o pior prefeito da história capixaba",-1
['1597654152532070401'],1597654152532070401,"O Prefeito de Itabaiana, Adailton Sousa, convida você e sua família para a entrega de armas e equipamentos de segurança da Guarda Municipal de Itabaiana.

🗓️ Quinta-feira, 01/12
⏰ Às 9h
📍Auditório do Sest/Senat Itabaiana (BR-235/KM53 — Avenida Eduardo Paixão Rocha/Bairro Porto) https://t.co/9MYzImzFZP",0
['1597653950068658176'],1597653950068658176,vou agorinha redigir um e-mail ao prefeito jorge pozzobom pedindo o fim do calor em santa maria pois está IMPOSSÍVEL andar na rua sem DERRETER,0
['1597653886332194818'],1597653886332194818,"Gostaria de entender porque CARALHOS, a @cabofriopref está inventando de colocar MEIO FIO onde a Duna se movimenta!!! Tem nada p fazer na cidade não, né?? Decepção pura esse prefeito @zebonifaciopdt",-1
['1597653648808767489'],1597653648808767489,"@priprillalla Aqui só não tá dando pra escolher o dia, mas os psicólogos tão atendendo nos postos, perto da casa do paciente. O ruim é q qdo trocar de prefeito certeza que não vão continuar...",0
['1597653604525289472'],1597653604525289472,@alvarodiasrn E o décimo prefeito,0
['1597653419397099520'],1597653419397099520,@kkkkkaraio @phalvesxx @Sage_Nada @reporterenato prefeito de BETIM*,0
['1597653381337976833'],1597653381337976833,Eu era Prefeito quando o Ministério das Cidades foi criado pelo Presidente Lula em 2003 e posso afirmar que foi um avanço importante naquela oportunidade.,1
['1597653365403848710'],1597653365403848710,@brumelianebrum Foi o mesmo q mandou matar o prefeito Celso Daniel.,0
['1597652820496637952'],1597652820496637952,"@renatorbarros @JoaoCampos Rapaz esse prefeito é estagiário do que o Faz o L vai fazer kkkkkk se a turma tá revoltada com isso, espera janeiro!!",-1
['1597652813991251968'],1597652813991251968,A Wandinha entrando no porta malas do carro do prefeito é puramente Assassins Creed,0
['1597652545304166400'],1597652545304166400,branco!! meu prefeito em tudo q existe nesse mundo https://t.co/IOnbGT3y7o,1
['1597652538127691776'],1597652538127691776,"@euwilliamsousa E um pequeno detalhe, elas não pertencem a prefeito nenhum, são patrimônio da cidade de Teresina.",0
['1597652282547412992'],1597652282547412992,"""em recife existe uma praça muito antiga, conhecida como a praça da preguiça, ela foi construída no município de olinda em 1914, (pela gestão do prefeito arthur) para compor a urbanização da área."" 
     feira de conhecimento - 2010 https://t.co/KY7D012ue5",0
['1597652273400016897'],1597652273400016897,"@felipestorino Ó, nem eu lembrava do décimo terceiro amanhã. Oba! 
Gastou igual ao prefeito.kkkkk
Novembro com esses descontos d Black Friday eh maior perigo.",0
['1597652159914717184'],1597652159914717184,"@VEJA @EconomicoRadar Pesquisem ""pior prefeito de São Paulo"" no Google",0
['1597652068109791232'],1597652068109791232,"Sob o comando do Prefeito @eduardopaes a Secretaria da Juventude e a GEL CDD começaram a instalar um equipamento que vai atender jovens de 14 a 29 anos.

Parabéns ao Secretário @SalvinoOliveir1 por esse avanço na CDD e em breve dará mais informações sobre o equipamento. https://t.co/IZ34MMn1j4",1
['1597651905047511040'],1597651905047511040,"@darioberger Sofrida foi ver teu nome assinada numa pec com gastos lá nas alturas , para o ladrao dos 9 dedos conseguir pagar todo mundo que ajudou ele , vossa senhoria que foi considerado um bom prefeito em Florianópolis e se reelegeu acabar com sua carreira assim , do lado do ladrao",-1
['1597651880141791232'],1597651880141791232,Paulo Victor começa a se tornar principal candidato a prefeito na base do governo Brandão #CâmaraMunicipal https://t.co/LGLwxjyS6k,0
['1597651605012168705'],1597651605012168705,"Com votação prevista para esta terça (29), o projeto de lei que trata sobre o reajuste no IPTU foi retirado da pauta da Câmara Municipal de Salvador. A manobra causou reação do prefeito Bruno Reis.

Veja o que ele disse 💬
https://t.co/aLov30NY94 https://t.co/XL1tAMRaAr",0
['1597651598775586816'],1597651598775586816,VÍDEO: Vice-prefeito de Angra espalha fake news de que Lula morreu e foi trocado por sósia https://t.co/T2r0OepDRO via,-1
['1597651551945838593'],1597651551945838593,PREFEITO SARTRE PELO AMOR DE DEUS AUMENTE O VENTILADOR DESSA CIDADEEEEEE,0
['1597651035497332736'],1597651035497332736,"Vendo o qt outros lugares valorizam mais q quem tá próximo
A sec d cultura de Candeias então… nem se fala
Bando de descarado n faz porra nenhuma pelo artista local
A n ser q vc babe ovo do prefeito
Agr dinheiro p artista estrangeiro TEM",-1
['1597650889086767104'],1597650889086767104,"Ao todo 19 vereadores participaram da reunião que não contou com a presença do Prefeito, Dr. Pessoa https://t.co/WZuL1uQ0nZ",0
['1597650720886784000'],1597650720886784000,"Mais uma notícia boa a população! Amanhã (30), o Prefeito Lero, assinará mais uma Ordem de Serviço para pavimentação. Desta vez, da Rua José Juventino da Silva em Pão de Açúcar, que liga o Posto São José até a BR 104, sentido Vila do Socorro.

Será às 9h. Todos estão convidados!",1
['1597650716943740928'],1597650716943740928,"@kkkkkaraio @phalvesxx @Sage_Nada @reporterenato Ah, é o prefeito de Betim que é um italiano racista e xenofóbico, não a de contagem",-1
['1597650131415097344'],1597650131415097344,"Audiência pública debate proposta de Emanuel Pinheiro que cria taxa de lixo e aumenta até 1000% valor venal de imóveis. Manobra do prefeito de Cuiabá vai aumentar valor do IPTU sem alterar a alíquota, alerta vereador https://t.co/TQz7Baxhhq https://t.co/KqDFxEvDlU",0
['1597649911126065153'],1597649911126065153,"Eu já vi tolo enganado os outros com várias profissões.Daqui a pouco vai dizer que foi prefeito.Enfim LOUCO e a sua ideia de perder tempo rindo,praticando bullying e se achando o melhor .Idiotas como você vai na sua conversa fácil . Mais quem é inteligente já sacou a sua jogada .",-1
['1597649831023247360'],1597649831023247360,"@rico92955345 Boa tarde, Érico. Os trens voltaram a circular entre as estações de São Caetano e Prefeito Saladino.",0
['1597649815655288832'],1597649815655288832,@VEJA @EconomicoRadar GANHOU PRÊMIO DA ONU como melhor  GESTOR  E considerado o melhor prefeito da America Latina!👇😅😍😍 https://t.co/eoI0kkTanC,1
['1597649735137267713'],1597649735137267713,@DreewJC @AndersonMorbec @FelipeMQuintas Pra criar outra né. Paulo Maluf começou sua carreira política no regime militar nomeado prefeito de São Paulo pelo Costa e Silva e a ARENA foi sucedida pelo PDS,0
['1597648685730787328'],1597648685730787328,"@VEJA @EconomicoRadar Que Deus tenha piedade  de SP, um ex ministro que nunca fez uma grande obra de infraestrutura e nunca ""FINCOU UMA PEDRA FUNDAMENTAL"", em vez de um ministro da Educação que já foi o melhor prefeito do mundo pela Bloomberg e ganhou prêmios até da ONU. https://t.co/HJd8BWajJa",-1
['1597648286181359616'],1597648286181359616,"@OGloboPolitica Que Deus tenha piedade  de SP, um ex ministro que nunca fez uma grande obra de infraestrutura e nunca ""FINCOU UMA PEDRA FUNDAMENTAL"", em vez de um ministro da Educação que já foi o melhor prefeito do mundo pela Bloomberg e ganhou prêmios até da ONU. https://t.co/yAWQgeDVX3",-1
['1597648189460746241'],1597648189460746241,"Conforme informações da CPTM Por motivo de alagamento na via os
trens da Linha 10-Turquesa não estão
circulando entre as Estações São
Caetano e Prefeito Saladino. https://t.co/vsGW05tAYW",0
['1597647946585362438'],1597647946585362438,@IngridMayu Boa tarde. Os trens voltaram a circular entre as estações de São Caetano e Prefeito Saladino.,0
['1597647839349424132'],1597647839349424132,Prefeito Nilo Coelho anuncia a inauguração do Centro de Referência de Atendimento à Mulher Vítima de Violência (CRAM) https://t.co/1KnRqyXHiG,0
['1597647677222973440'],1597647677222973440,"Eu escutando música disfarçada e tranquilamente. Prefeito entra na minha sala, toca:
- Rush Hour
- RUN BTS
- Daechwita
- Hangsang

Nunca me esforcei tanto para parecer concentrada no trabalho",0
['1597647415188017152'],1597647415188017152,Deslizamento de terra no Paraná deixa carros soterrados; veículo do prefeito foi um dos atingidos.  https://t.co/3x5emFctAB,0
['1597647244898889728'],1597647244898889728,@claudiovarella1 #fora prefeito Luciano Almeida. Política podre agora que acabou a eleição. Somente para prejudicar as manifestações. Isso é só pretexto para matar os chineses no regime comunista,-1
['1597647178327261184'],1597647178327261184,@g1rs E o prefeito bolsonarista continua querendo encher os bolsos,-1
['1597647062702903296'],1597647062702903296,"@AndreJanonesAdv @BolsonaroSP Depois que lula ficou teu amigo até dentes você colocou, o seus videos parecia bloguerinho de porta de prefeitura falando mal do prefeito para o prefeito chamar pra um cafezinho acerta a midia kkkkk patetico vocês se acham foda né? Depois não fique chorando com audios no JN",-1
['1597646714084950016'],1597646714084950016,"@CamargoDireita Acabei de encontrar + 1 comentário sobre.. Pesquisem sobre o Prefeito Eleito de Goiânia-Go, Maguito Vilela, faleceu logo após o vice tomar posse. Boatos de que ele já estava em outro plano, mas omitiram a verdade até a posse.",0
['1597646695940378624'],1597646695940378624,@lilianaf523 Querem que usem máscara mas não fornecem #fora prefeito Luciano Almeida. Política podre agora que acabou a eleição. Somente para prejudicar as manifestações. Isso é só pretexto para matar os chineses no regime comunista,-1
['1597646663317090306'],1597646663317090306,@kkkkkaraio @phalvesxx @Sage_Nada @reporterenato Nazista em todo lugar na Itália. E curioso que o prefeito de Contagem é um italiano racista e xenofóbico https://t.co/pv1DCN1fzG,-1
['1597646589107269633'],1597646589107269633,@valter_53 #fora prefeito Luciano Almeida. Política podre agora que acabou a eleição. Somente para prejudicar as manifestações. Isso é só pretexto para matar os chineses no regime comunista,-1
['1597646573840007169'],1597646573840007169,@CPTM_oficial Voltou a circular entre as estações São Caetano e prefeito salário?,0
['1597646446546677760'],1597646446546677760,a estação alagou e eu fiquei presa aqui em Prefeito Saladino kkkkkkkkkkk,r
['1597646398434217985'],1597646398434217985,@tinojunior Tino temos um Prefeito esquerdista que está se lixando para o povo.,-1
['1597646360169545729'],1597646360169545729,esse prefeito é um palhaço mesmo https://t.co/Xb91fQvrD1,-1
['1597646180804366336'],1597646180804366336,Prefeito de Codó é investigado por prestação de péssimo serviço na Saúde - A Carta Política https://t.co/yCNIbJl7Fk,-1
['1597645793615171584'],1597645793615171584,@governosp Querem que usem máscara mas não fornecem #fora prefeito Luciano Almeida. Política podre agora que acabou a eleição. Somente para prejudicar as manifestações. Isso é só pretexto para matar os chineses no regime comunista,-1
['1597645644880961536'],1597645644880961536,prefeito aqui em teresina não trabalha não.. pq essas estação de ônibus tão tudo abandonadas https://t.co/64Hg7koYBC,-1
['1597645606352474113'],1597645606352474113,@dramayraoficial Querem que usem máscara mas não fornecem #fora prefeito Luciano Almeida. Política podre agora que acabou a eleição. Somente para prejudicar as manifestações. Isso é só pretexto para matar os chineses no regime comunista,r
['1597645505382973440'],1597645505382973440,"@lfp3tru @joe_nardoCE @AntonioCEvan Elvis Cesar, ex prefeito de Santana de Parnaíba, cidade da região metropolitana de SP. Ele fez muitas obras de melhorias na cidade, mas nem tudo é unanimidade numa gestão. Ainda estava melhor do que na cidade onde moro.",1
['1597645459048521728'],1597645459048521728,"Audiência pública debate proposta de Emanuel Pinheiro que cria taxa de lixo e aumenta até 1000% valor venal de imóveis. Manobra do prefeito de Cuiabá vai aumentar valor do IPTU sem alterar a alíquota, alerta vereador https://t.co/GgzZWF7XNp https://t.co/IAHE4Kr8S1",0
['1597645407324086274'],1597645407324086274,"🚨⚠️✅ PARABÉNS MUNÍCIPES DE ARARUNA, PARABÉNS PREFEITO LEANDRO OLIVEIRA .. 68 ANOS 🎂👏🏽

✅ REDE DE SUPERMERCADOS BOM DIA 🇧🇷 em Araruna, Parana, Brazil https://t.co/meSm8BdoIU",1
['1597645150653939712'],1597645150653939712,"Com menos de R$ 9 milhões no orçamento, Prefeito de Sousa diz que não haverá demissão no Município  https://t.co/cF85P9rH2R",0
['1597645107154616320'],1597645107154616320,Prefeito Tota Guedes anuncia pagamento salarial de servidores municipais de Pedra Lavrada https://t.co/xUYKeIOkEH,0
['1597645106055897088'],1597645106055897088,"@CarlosBolsonaro Boa tarde @CarlosBolsonaro !
Este Prefeito  está acabando com o RJ, criou ( inventou)  uma faixa de ciclovia  na AV. Ernani Cardoso , no final da Estrada Intendente  Magalhães, o Engarrafamento nas vias de acesso ficou  insuportável  para quem depende de Transporte Público.",-1
['1597645097159753728'],1597645097159753728,@JosHumbertoFe17 Os Shows custeados por emendas do orçamento secreto.... cidade que não arrecadam o custo de um show.... Será que rola por fora pro prefeito?,-1
['1597645014544560129'],1597645014544560129,@phazolin Por motivo de alagamento na via os trens da Linha 10-Turquesa não estão circulando entre as Estações São Caetano e Prefeito Saladino. A CPTM pede desculpas pelos transtornos causados aos passageiros.,r
['1597645011054907393'],1597645011054907393,@DjalmaSilveira4 Querem que usem máscara mas não fornecem #fora prefeito Luciano Almeida. Política podre agora que acabou a eleição. Somente para prejudicar as manifestações. Isso é só pretexto para matar os chineses no regime comunista,r
['1597644842431315969'],1597644842431315969,@cariocanogelo Querem que usem máscara mas não fornecem #fora prefeito Luciano Almeida. Política podre agora que acabou a eleição. Somente para prejudicar as manifestações. Isso é só pretexto para matar os chineses no regime comunista,r
['1597644824101863424'],1597644824101863424,@lorangana Porra não tem condições mano esse mlk serve pra ser prefeito 🤣🤣🤣,-1
['1597644772839424000'],1597644772839424000,"Tino, Governador,Prefeito,e Demais autoridades, estão se Lixando para o Povo,eles andam com Carro Blindado, Segurança Armada,etc...Canalhas #balancogeralrj",-1
['1597644618971041792'],1597644618971041792,"🤝Durante o encontro foram debatidos os desafios e os avanços da comunidade negra em Volta Redonda nas áreas de Cultura, Educação, Inovação e Empreendedorismo. 

➡️Saiba mais: https://t.co/KwCStR1wos

#prefeituravr #voltaredonda",0
['1597644615565574144'],1597644615565574144,"🥰O prefeito Antonio Francisco Neto recebeu na manhã desta terça-feira (29), o cônsul geral de Angola no Rio de Janeiro, Mateus de Sá Miranda Neto. A visita faz parte do encerramento do Mês da Consciência Negra na cidade. https://t.co/19HiGDqcse",0
['1597644597056122880'],1597644597056122880,"Estou aqui no aeroporto de Guarulhos embarcando para Montevidéu, para participar, ao lado do prefeito @ricardo_nunessp, da 27ª Cúpula de Mercocidades. https://t.co/S1AkITFimC",0
['1597644562805428224'],1597644562805428224,"@CarlosBolsonaro Ai, por favor...Deixa meu prefeito!",0
['1597644560217174016'],1597644560217174016,"Filho de Prefeito do PT Tomou um tapão na orelha APÓS AGREDIR O POLICIAL os amigos vazaram. Assim é que tem fazer o exército, prender um, e o resto vaza rapidinho. Aí, é só, ir, recolhendo o resto na miúda. QUE TAPÃO GOSTOSO KRL 😎👉🏻👉🏻 https://t.co/KKtUyKihQA",0
['1597644147762003969'],1597644147762003969,"Vitória vai pagar, em 2023, salário mínimo a órfãos do feminicídio [https://t.co/mYouFSlEwD] 

Projeto de Lei já foi sancionado pelo prefeito de Vitória; projeto deve auxiliar inicialmente cerca de 20 crianças nos próximos meses, quando a lei acabar de ser regulamentada",0
['1597643798708125696'],1597643798708125696,"que saudades de ter ulisses maia como meu prefeito, agora infelizmente eu tenho o rafael greca que é a mesma coisa que nada",1
['1597643743154536448'],1597643743154536448,"Muita chuva nesse momento na Cidade de São Paulo 
Desde já gostaria de agradecer ao nosso prefeito canarinho e ao vereador Galvão da saúde por estarem enviando essa chuva",r
['1597643690411184129'],1597643690411184129,"@leandroruschel Sem contar com o título de Pior Prefeito do Estado de SP, só gente técnica na equipe. https://t.co/mRXF0O1Cho",-1
['1597642789470490624'],1597642789470490624,"*ALCUNHAS obtidas pela lista de PROPINAS da @odebrecht_mx 
FONTE: 
G1 - https://t.co/G8RS7kuOll

R7-
https://t.co/8ch8TrAe34

#foralula #amigo
#amante #atleta #dracula #piorprefeitodesp 
#programa4por4 #ospingosnosis #osistemaéfoda #diretoaoponto #tudoconsta #paulofigueiredo",0
['1597642752845828097'],1597642752845828097,Racismo na Cidade de Santos Prefeito Rogério Santos https://t.co/fexJGWTi3Y via @YouTube,0
['1597642625640632320'],1597642625640632320,"Os responsáveis por trazer a picanha no prato do POBRE. 
Do líder, o AMIGO* (@lulaoficial) passando pelo DRÁCULA* (@senadorhumberto), ATLETA* (@renancalheiros) e a AMANTE* ou COXA*(@gleisihoffmann). Além dos investigados, alguns condenados, há também o pior prefeito de São Paulo. https://t.co/HCkE4NhOmx",0
['1597642381402157056'],1597642381402157056,@ThaisWinPoynter Por motivo de alagamento na via os trens da Linha 10-Turquesa não estão circulando entre as Estações São Caetano e Prefeito Saladino. A CPTM pede desculpas pelos transtornos causados aos passageiros.,r
