edit_history_tweet_ids,id,text,label
['1576312329863540736'],1576312329863540736,"@Henriquesrezen @jhesant @ColossusHs @dryellefreitas2 Eu concordo com isso, eu ralei por isso!
Tem candidato com projeto de tudo, pra colocar brasil da forma que todos querem. Mas eles querem a guerra entre dois malucos infantis. Eu fico PUTO.",0
['1576312321382621184'],1576312321382621184,"@MariaMadalenaT9 Fala, Maria! Tudo bem? Deixa eu me apresentar. Sou Abidan Henrique, candidato à Dep Estadual em SP. Minhas principais pautas são pela educação de qualidade e oportunidade para juventude. Vem conhecer minhas propostas 👊🏾✊🏾https://t.co/hpkL8oEkVS. Qualquer dúvida, me chama!",0
['1576312320841592832'],1576312320841592832,@eduardomoreira Critica o modelo neoliberal e pede voto útil pro candidato que pratica o modelo neoliberal.....enfim....isso é o Brasil.....,-1
['1576312318505279489'],1576312318505279489,"@LulaOficial Falam em polarização,  mais pergunto se estivesse outro candidato disputando com o doido do Bolsonaro não teria polarização?",0
['1576312314839433216'],1576312314839433216,em um candidato de um partido cujo número é a combinação de um desses 0 1 2 3 4 5 6 7 8 9 https://t.co/0jJkOZg4xZ,0
['1576312314223267840'],1576312314223267840,"Se rolar mesmo isso amanhã, interessante que petistas falam muito em voto útil, desde que seja candidato deles né. 🤷‍♀️ Pq vão preferir Romário do que tentar arriscar pra ver se conseguem que Molon vencesse, enfim.. vamos ver o que vai rolar amanhã. https://t.co/hOnOX7mqd2",0
['1576312313975517187'],1576312313975517187,@PotamusGloria TB votei no Lula toda vez q ele foi candidato em todas as eleições,0
['1576312308422561792'],1576312308422561792,"@pretaferreira @augustodeAB @carmensilvamstc @LulaOficial @marciofrancasp @Haddad_Fernando Lauro Jardim [
@laurojardim
]: Ex-candidato da ultradireita na Itália doa R$ 267 mil para candidato esquerdista a deputado federal https://t.co/OEGhUPPNfy",0
['1576312300163985408'],1576312300163985408,"Acho que vou anular meu voto para Deputado Estadual, não tem UM único candidato bom pro Sul de Minas. Do interior então? Inexistente.",0
['1576312297655787521'],1576312297655787521,"@manacast @lucaslimadocs @DoLocadora @melaogustavo E outra, desde quando mandar alguém calar a boca é mais grave que, EXPULSAR UM JORNALISTA DO PAÍS?!

Mas deixa, não adianta falar, vc só vai se tocar quando as mídias (todas elas) estiverem sob domínio estatal devidamente regulado, como o seu candidato quer.",0
['1576312287623020544'],1576312287623020544,"Meu candidato no Paraná 
222
Paulo Martins 
Apoia Bolsonaro https://t.co/VqI0UP3MAr",0
['1576312284162375680'],1576312284162375680,O candidato Luiz Inácio Lula da Silva será o mais bem votado nesse domingo (dia 02 de outubro). https://t.co/XFAgFhqDWN,1
['1576312280634904579'],1576312280634904579,"""mas você não pode ficar com raiva de um amigo pq ele vai votar em um candidato diferente"" posso sim, a pessoa tem que ser muito sem senso e sem consciência pra votar num cara que simplesmente ignorou a porra de uma pandemia que matou milhares de brasileiros, você é tão ruim ..",-1
['1576312271776514049'],1576312271776514049,@LuizCamargoVlog E o meu candidato.,0
['1576312258409664513'],1576312258409664513,@JKCRIMIN4L votar em qualquer candidato é burrice,-1
['1576312256752762883'],1576312256752762883,"A prestação de contas de ALEXANDRE ROCHA SANTOS PADILHA, candidato(a) ao cargo de Deputado Federal pelo PT-SP foi atualizada junto ao site do Tribunal Superior Eleitoral (TSE).
Mais detalhes 👇

#Eleições2022 #DivulgaCandContas #PrestaçãoContasEleitorais #CampanhaEleitoral",0
['1576312249764880384'],1576312249764880384,"Só elegemos UM CANDIDATO esse ano senado.
Voto útil no MOLON!!!
Com os 10% do André, vamos passar o Romário https://t.co/8DaNBINLRn",0
['1576312238175944704'],1576312238175944704,O presidente e candidato à reeleição Jair Bolsonaro (PL) recebe apoio de políticos de direita estrangeiros que apoiam a reeleição do presidente. https://t.co/hdJVvpyvm8,0
['1576312231830384640'],1576312231830384640,@ramon_92_ @g1 Bem provável que sim candidato lá tá com 56% dos votos válidos na pesquisa,0
['1576312217649414144'],1576312217649414144,@rafaoliveiracrf @poetasfla1 Você tá me zoando que o sósia profissional é candidato.,0
['1576312206257704961'],1576312206257704961,@TerraDesde1973 @ciro_nogueira Esse é o candidato das mentes superiores. https://t.co/c2S1ezeslU,1
['1576312202994143234'],1576312202994143234,"@SauloRamalho1 @clarionrox Todos temos, Saulo!
Importante votarmos no legislativo também.
Convido você a conhecer meu trabalho, sou candidato a deputado estadual pelo partido NOVO, 30456.
Todo apoio é importante nessa reta final! https://t.co/XGWihXFF4U",0
['1576312201979183104'],1576312201979183104,"@jose_simao Condenado por corrupção concorre a presidente, que nível de candidato.",-1
['1576312192487804928'],1576312192487804928,@lasfpriv o melhor candidato KKKKKKKKKKKKKKKKKKKKK,r
['1576312189224456198'],1576312189224456198,@DolarBipolar Podia melhorar a equipe de social media pra ensinar a focar no próprio candidato quando for o caso né. Criou uma situação ruim desnecessária,-1
['1576312181817122816'],1576312181817122816,"Mais um instituto confirma vitória de ACM Neto no primeiro turno

Novo levantamento do Datafolha, divulgado neste sábado (1º), aponta 51% dos votos válidos para candidato da União Brasil

https://t.co/w3xKVYvwZX https://t.co/cb4wyKQTxp",0
['1576312180449759233'],1576312180449759233,@zoemartinez_05 @felipeneto A mesma pinga que o candidato dele bebe!,-1
['1576312174489718785'],1576312174489718785,"@cirogomes O que vimos nessa campanha eleitoral foi o maior terrorismo já feito contra um candidato à presidência do Brasil. 

Ciro Gomes 1️⃣2️⃣ Presidente 🇧🇷🌹
1️⃣2️⃣✅

CIRO CONTRA O SISTEMA",-1
['1576312159595798529'],1576312159595798529,"A jogada mais genial foi do Janjones 

Era candidato a presidente 
Desistiu, ganhou visibilidade nacional 
E vai ganhar votos tanto da direita quanto da esquerda(que é um erro)",4
['1576312151068667904'],1576312151068667904,"@proftulionit E daí? É democracia, cada um escolhe seu candidato",0
['1576312149752045568'],1576312149752045568,"Bastante gente com a bandeira do Brasil no perfil, nos carros. Sempre soube que o brasileiro adorava a Copa do Mundo, mas esse começaram a se organizar antes!

A bandeira nacional não é de um partido, nem de um candidato, é do Brasil! 🇧🇷",1
['1576312126418714624'],1576312126418714624,"O rapaz agredido com uma capacetada no nariz,eo tio do nikolas Ferreira candidato a deputado federal por minas,esses agresores são bandidos de pior espécie.Força ao tio do Nikolas estamos com vcs.",-1
['1576312123583438850'],1576312123583438850,"@sk_serge @Clelton19 Meu candidato assinou 3 pedidos de impeachment, denunciou o bolsonaro ao tribunal penal internacional, foi em todas as manifestações pelo Impeachment. E o seu?",1
['1576312121964756992'],1576312121964756992,"@JooViei02 @keynes_de O melhor nome para o Governo do Rio! Também sou candidato pelo Partido NOVO a deputado estadual, n° 30456 🚀 Vamos trocar uma ideia?",0
['1576312121461121024'],1576312121461121024,"Acabaram de colocar no talo aqui o Jingle de Jerônimo candidato a governo da Bahia. HAHAHAHAHAHAHA

Detalhe: eu tô no interior de Pernambuco.",0
['1576312121339817986'],1576312121339817986,@Fa1ryNight @giraldirenato Responsabilidade com dinheiro público quem tem que gastar com anúncios de campanha é o candidato não o povo pagar pra ele,-1
['1576312120710684673'],1576312120710684673,"@Miltonneves Judiciário comprometido com a bandidagem da nisto, ter um brandido ladrao mentiríeis como candidato enganando o povo burro",-1
['1576312111827136512'],1576312111827136512,"@GambatiAdriana @simonetebetbr A candidata Simone rspondeu , disse que era para fazer a pergunta ao outro candidato.  ótima resposta.",-1
['1576312087126544384'],1576312087126544384,"@slpng_giants_pt @intervozes @YouTubeBrasil @MPF_PGR @MPF_PGR isso e caso de investigação e pesada.
Se tiver dedo do grupo de campanha do candidato dse deve impugnação com o @TSEjusbr",-1
['1576312076892520450'],1576312076892520450,Datafolha Senado Bahia: Otto Alencar tem 53% de voto válido. Alencar é apoiado pelo ex-presidente Luiz Inácio Lula da Silva (PT). O candidato Cacá Leão (PP) está em segundo com 28%. Já Raissa Soares (PL) aparece em terceiro com 11%. https://t.co/UpFbvlcRqG,0
['1576312074682003456'],1576312074682003456,"De acordo com pesquisas, Lula vence em MG. Kalil é seu candidato. https://t.co/FFAzsEcMxt",0
['1576312073285685248'],1576312073285685248,@neialves00 @Allusa22 @viniciuscfp82 Viagem é com G. Analfabeto igual seu candidato.,-1
['1576312073205665792'],1576312073205665792,Os analistas da globonews não se conformam com a possibilidade do candidato tucano não ir para o segundo turno. Estão forçando MUITO a barra pra convencer um “voto útil” na tucanada no primeiro turno.,-1
['1576312071058509825'],1576312071058509825,"@littlefuckdear Acho que se a esquerda fosse sensata, evidentemente, iria no candidato com menor rejeição e, consequentemente, o que tem mais chances de ganhar. Freixo tem bastante rejeição, isso dificulta a candidatura dele. Mas veremos… o importante é não ter Castro no poder!",0
['1576312070538432513'],1576312070538432513,"@LulaoPatrao @GloboNews Também vi.

O cara joga o candidato que está em terceiro direto pro segundo turno.
Globo sendo globo...",-1
['1576312064879968256'],1576312064879968256,"Caros amigos, caso não tenham algum candidato para Deputado federal, lhe apresento meu pai! ❤️ Tentando conquistar o sonho dele 🙏🏼 Obrigado desde já https://t.co/YGbqkeLSEm",0
['1576312050217017345'],1576312050217017345,"Candidato brigando por causa de voto, eu nem título tenho kkkkm",0
['1576312048891310080'],1576312048891310080,"Por isso desisti de VOTAR em Ciro Gomes @cirogomes 

Candidato do PDT: Ciro Gomes usa foto com Bolsonaro ao seu lado para pedir voto na véspera da eleição https://t.co/BMs32RKgXT",-1
['1576312044210749440'],1576312044210749440,"AGORA, TUDO BEM.

O PROBLEMA É NO PROCESSAMENTO 
DO RESULTADO FINAL

TSE emite relatório que atesta não haver voto registrado em urnas

A cerimônia comprova que não há votos computados para nenhum candidato no banco de dados da Justiça Eleitoral. https://t.co/D3kKVsRPB0",0
['1576312041358311431'],1576312041358311431,"@KingPatriota22 @jairbolsonaro @RomarioOnze @claudiocastroRJ @Oficialluizlima @AlanLopesRio Rio de janeiro não dá mais pra votar em ladrão, quer tirar a esquerda, votar em candidato honesto e que realmente representa o nosso presidente bolsonaro? Vai de @pauloganime #voteGanime30 https://t.co/f3H8yVbKiK",0
['1576312040503009280'],1576312040503009280,"Que fim o do PSDB, incapaz de ser opção ao poste do animal no estado que governa há décadas.
Tem legado do Dória também aqui, fez uma gestão marqueteira e personalista e entregou um candidato fraco. https://t.co/ugHCmfYRry",-1
['1576312039323992064'],1576312039323992064,@cynaramenezes Ele e do Peru pessoa vai procurar saber das coisas outra coisa falsidade ideológicas e seu candidato ladrão,-1
['1576312019913150465'],1576312019913150465,"@mariabopp O seu candidato e ladrao , corrupto … vem falar de apoiador ?
Ahh vá a mer….",-1
['1576312005434015744'],1576312005434015744,"eu ODEIO gente fanática por político, os caras literalmente FECHARAM UMA AVENIDA pra representar um candidato a presidência enquanto eu SÓ QUERIA IR NO SHOPPING E NÃO PUDE POR CONTA DESSES FILHO DA PUTA",-1
['1576311995896279040'],1576311995896279040,@eixopolitico Galera da esquerda fica furiosa quando uma pesquisa não põe candidato deles na frente. 😅😅😅,0
['1576311988866928640'],1576311988866928640,vou votar no candidato que criar o Auxílio Shein e o Bolsa Livro ☺️,1
['1576311987557916672'],1576311987557916672,"Amiga tu tá usando um projeto de lei de 1995 pra justificar não votar em candidato de esquerda, mas não consegue usar o ATUAL mandato do Bolsonaro pra se justificar de votar nele 😭😭😭😭",0
['1576311977601011712'],1576311977601011712,"@rodolpho Logico né. Ele declara voto, ai vem um imbecil igual você pra cancelar, só pq n é o mesmo candidato que você.",-1
['1576311977105756161'],1576311977105756161,@Rafael_Parente Que belo método para escolher um candidato! Não fode vai...,-1
['1576311958457831424'],1576311958457831424,"@clinespoguxs depende do candidato, se for gente asquerosa como o bozo eu mando o block na hora.",-1
['1576311957124042752'],1576311957124042752,"🚨NOVA REGRA ELEITORAL🚨

✅ Candidato não pode pedir voto para si mesmo https://t.co/CIgeH1AYB2",0
['1576311956470104064'],1576311956470104064,@SchumpExplains @neoliberaisbr O único candidato que defende mesmo a liberdade é o capitão,1
['1576311951168536576'],1576311951168536576,"Aiai mano sei nem o que falar desse jogo tô só o candidato lá ""que tristeza""",-1
['1576311934550671361'],1576311934550671361,"@veramagalhaes Qual é o candidato que os assassinos, bandidos, criminosos e estupradores preferem? E por que? https://t.co/U2mf4gjvMS",0
['1576311933086507008'],1576311933086507008,"@jose_simao Condenando por corrupção e lavagem de dinheiro, Lula é candidato à presidência. Nível high level heim  ???",-1
['1576311928573480960'],1576311928573480960,"Fazer o quê? Cada um vota de acordo com o caráter. Gosta de candidato ladrão, lesa pátria? Ótimo pra você e ruim pra Nação! Idiota útil posso te classificar assim. https://t.co/aPlI52Ezfe",-1
['1576311920411676672'],1576311920411676672,"vai prole, defende candidato que só favorece patrão",-1
['1576311907732295680'],1576311907732295680,"*
Ps: isso é uma dica de último minuto porque o certo é saber quem é seu real candidato em todos os postos, mas também saber que senador e deputado não ganham por quantidade de voto e sim porcentagem de cadeiras no congresso. 👍 

//Chato de plantão: não falarei bonito. É dica.",0
['1576311901952577536'],1576311901952577536,@thaisigm Vim te dar 🍪 já que resolvesse largar indireta por aqui. isso sem saber o candidato que realmente eu vou votar kkkkkkk,-1
['1576311882696491008'],1576311882696491008,"tanto candidato com proposta boa o povo me dando desculpa furada 
ah vai plantar um prego e ver se nasce arame",-1
['1576311863897620481'],1576311863897620481,"@lucianabjacob @folha Tu defende o Luladrão amigo do narcotráfico, estuprador, ladrão apoiador de assassinos.
E ainda acha que tem razão.
Olha para o passado do teu candidato é mais sujo que pau de galinheiro.
Tu quê é perigosa e muito perigosa, pois defende um dos maiores bandidos do mundo.",-1
['1576311863683715072'],1576311863683715072,"candidato, qual sua opinião sobre quem curte bdsm ?",0
['1576311859095154688'],1576311859095154688,@HerbertFromRio Tirou um candidato e sobrando o outro (Miguel),0
['1576311858872475648'],1576311858872475648,@CentralEleicoes Bolsonaro tem candidato em Minas Gerais e ele não é o Zema,r
['1576311855676432384'],1576311855676432384,"@reinaldoazevedo O Lula condenado  por corrupção é  candidato, quem é  pior?",-1
['1576311835321831424'],1576311835321831424,"Acreditem: Bolsonaro🪖👨🏻‍🦳🇧🇷 é o melhor🥇 candidato, e com sua ótima equipe 🧍‍♂️🧍‍♂️🧍‍♂️🇧🇷continuará a trazer o Brasil 🇧🇷🇧🇷para um grande progresso📈✨.
👉👉BOLSONARO 22. 2️⃣2️⃣🇧🇷🇧🇷🇧🇷
Brasil acima de tudo🇧🇷🔝, DEUS🎅🏻👼🔝 acima de todos🙇‍♀️🙇‍♂️!!!",1
['1576311834667122688'],1576311834667122688,"Entao sim, falem de política,  demonstrem seu interesse pelo candidato e seus projetos, confronte eles, debata e apresente aos seus amigos, façam ele aprender a pesquisar, para que nas próximas eleições, tenhamos candidatos melhores qualificados e com mais preparo.",1
['1576311832221863936'],1576311832221863936,"Meu candidato 🪖👨🏻‍🦳🇧🇷 está suportando um ataque maciço 💣💥 da mídia🤳📺😈, mídia esta que perdeu bilhões💸📉 em propaganda. Mas ele🪖👨🏻‍🦳🇧🇷, com sua equipe🧍‍♂️🧍‍♂️🧍‍♂️🇧🇷, está trabalhando e colocando o Brasil🇧🇷 em destaque🔝🏆 no mundo 🌎.",1
['1576311824886030336'],1576311824886030336,"com todo revanchismo e com poder para roubar 🦹🏻‍♂️💰🦑e destruir 💥💣⚰️nosso próspero país🇧🇷✨. 
Meu candidato 🪖👨🏻‍🦳🇧🇷é conservador🙏🏻, preocupado com a família👨‍👩‍👧‍👦, segue o Evangelho⛪🙏🏻 e não tem imposto nada🙅‍♂️🙅‍♂️, e entrega o país com crescimento🇧🇷📈, queda do desemprego📉",1
['1576311816220647425'],1576311816220647425,"Imparcialidade era ver a mesma notícia em relação ao outro candidato.. ""Lula agradece aos líderes da extrema corrupção europeia pelo apoio, entre eles um ex-primeiro ministro português que tal como ele devia estar na cadeia.. https://t.co/WTh0mAlUGs",-1
